movie_id,pop_score
1,4.839028466757368
2,-1.9006912686241748
3,-0.284826666479406
4,0.8773797009983471
5,-1.496273117525748
6,0.15241697244938754
7,2.3879391493749518
8,2.0762333507977226
9,4.812068379031942
10,1.6366612151364164
11,2.0435888633747408
12,10.186188045431678
13,-0.5151184819832832
14,0.9940375886740481
15,-0.2129348727050779
16,-0.6081448068065597
17,-1.722303158638075
18,-0.21548390171131718
19,0.3606096380292926
20,0.7438220513370988
21,-2.254035094029501
22,8.521161338542994
23,3.066438092257677
24,0.6761704387536666
25,-2.20214505331855
26,-1.7254213106942937
27,-0.4297374026668372
28,3.3253828855899004
29,-5.083757726923632
30,1.0590100959831052
31,1.038613004837855
32,1.0250241775948135
33,-1.954545327222305
35,-0.09619860312798294
36,-0.6522122597727427
38,-4.332208098410527
39,-2.0176988810795957
40,-0.9382986366668907
41,-0.8580040698772337
42,2.2477795652636936
43,-1.1122295315742043
44,-0.00027785787171664435
45,2.1745712413770106
46,0.2518837422042273
47,0.3660951455671696
48,-0.11884249507524926
49,-1.7709604242326544
50,22.099737743828513
51,0.014389236899968266
52,0.5540913755608002
53,-0.5978377786746735
54,-3.0394164004827333
55,0.4666011387947503
56,7.259288602132401
57,0.9446395896552304
58,-1.6578974033722713
59,1.3012969463418431
60,0.766997200814661
61,1.0775931579493583
62,-3.9134045265571302
63,-1.4092042776051805
64,6.886178771473287
65,0.32700761392410554
66,-1.0914544865190037
67,-1.9275059770094776
68,-2.368834526933726
69,4.436870752359773
70,-0.4808459530382405
71,1.3352789202831299
72,-1.6847373861584445
73,-3.0769099878814714
76,-1.0087001850533146
77,-4.06712989212572
78,-1.0125872772530324
79,5.747885189495929
80,-2.1891654941474314
81,0.5298465247513044
82,-0.5312159145006339
83,2.533840149960635
84,-0.0035712926804554734
85,-1.8784380962555451
86,3.8599545690646293
87,4.932165114552372
88,-2.317750865499314
89,8.18195793182673
90,-2.0602998260400938
91,0.9505645766441947
92,-0.17442234009436636
93,-0.32666257372122365
94,-2.7886725664074934
95,0.603347441412243
96,5.523413559893235
97,2.7170742083636306
98,12.176123995322465
99,0.32529415280986623
100,13.207853138986065
101,-2.0274438962819445
102,-1.6731654980750157
103,-0.5385564017279632
105,-1.6447714687537034
106,-0.7936180885561465
107,0.16782114197323686
108,-0.06663116788373946
109,-1.681945808840111
110,-0.5743842748385016
111,-1.6974675850568082
112,-0.023180314049434103
114,3.282576807163763
115,0.39570151502627987
116,0.1809706779256563
117,3.9666507573079604
118,-1.5987245125008125
120,-4.63163709824514
121,-2.3949677033196375
122,-5.535747191381639
123,-0.5742355809504067
124,5.0696466684304875
125,-2.880282492356093
126,0.9206879375089534
127,13.233439431319965
128,-0.009930091250883948
129,1.4788756997481953
130,-1.0805632730696326
131,-0.05729488366716015
132,6.48533641142306
133,3.4689802109633776
134,4.964298643918355
135,5.631071621217146
136,3.491163528662262
137,3.533836675302705
138,-0.5416294361659212
139,-2.0853390007491246
140,-0.403990951734963
141,-0.7718708874870583
142,-1.8706204386363772
143,2.3683600431575154
144,3.814677070672673
145,-3.923683870305454
146,-0.2288698883742416
147,-0.6023468120291153
148,-0.7536182202202077
149,0.3935723782466829
150,-0.4265547286243535
151,3.439699730937737
152,0.3332417012679089
153,1.6846008473396419
154,-2.37355352312403
155,-1.5435450878930317
156,2.451981216614785
157,0.09296890079730223
158,-1.3001476393151794
159,-2.497942749341363
160,-0.6566903585519034
161,-0.6569952786709299
162,-0.46054903306193107
163,-0.8732402597739909
164,0.9708375002979426
165,1.0683587894251851
166,0.5891332952450149
167,-1.412636942809201
168,6.610904601776153
169,3.251148467248011
170,1.7670873560033344
171,0.9931747697763226
172,6.446044040145672
173,5.3278657863776075
174,9.883149699636725
175,2.7262442198837267
176,3.9341289644774307
177,2.5388107443670873
178,2.8681843607412474
179,4.864395167881473
180,1.353698536091369
181,7.672162345677117
182,0.6284599884511882
183,7.4317757826155475
184,-1.2922776662597317
185,7.443235090890022
186,1.028334051173525
187,4.934140024634652
188,-1.4840777757431958
189,1.5459143868106706
190,2.7830034028970374
191,6.976103818478316
192,2.12588721000976
193,3.7493303493927184
194,4.603076387467273
195,4.055115769758396
196,2.968150900781275
197,3.196741792351139
198,2.6719041601350098
199,4.065650624169509
200,2.6590471950578873
201,0.54505177975218
202,0.3618027120633332
203,1.7551496391117118
204,1.2059530039234103
205,3.9722652485281817
206,0.6063101526266137
207,0.5080252337048579
208,0.7111849754817894
209,1.9294168379796237
210,2.1217005402662874
211,0.14470572016813255
212,-1.4580946556631023
213,3.5443206668479332
214,-3.2910884605297017
215,1.0646813223302505
216,2.6919160386755667
217,-2.1767324849244094
218,-2.696556355687163
219,-1.3201800979849763
220,-0.20800851371329548
221,0.5332712835246379
222,3.0745019559270097
223,3.2193680389556176
224,0.03279251119350356
225,-2.8053153970885703
226,-3.4849261898227497
227,-0.9883381699027428
228,0.30723658689614297
229,-3.447185968307926
230,0.1893143235746929
231,-5.541422632699159
232,-1.724939789712126
233,-0.8833598530843227
234,2.193451489283071
235,-3.3973472280841386
236,0.9283084342348987
237,1.4646054549264107
238,2.4681996045109944
239,-1.0743522516874087
240,-1.2996948337170529
241,-1.2624781585747968
242,2.3909163983851336
243,-3.381968690228855
244,-0.2703321348641802
245,-4.227439034844961
246,2.0990368992817077
248,1.2800790743691797
249,-3.0617749301116075
250,-0.9503063162302429
251,1.5208591091337387
252,-3.022963900643575
253,0.10337594066748435
254,-1.8595855695771821
255,-4.404727382580428
256,0.07775300350306467
257,1.3151586643241364
258,5.844848382122359
259,-7.013241530424161
260,-4.4761692525037375
261,-1.2517030843505579
262,1.4818680872489953
263,-0.5296372003093062
264,-1.9905095977243459
265,3.8549089040674036
266,-0.46512446379463357
268,3.250683565598842
269,1.1034025957689777
270,1.3767110868634318
271,-3.83448851579745
272,15.171708094107206
273,-1.2559812027279211
274,0.4918232860348641
275,2.5942582568011403
276,1.954804287014633
277,-0.005204329385970178
278,0.17935620012504605
279,-0.639388614596635
280,-0.8614407869558559
281,-4.194217276836254
282,1.8251535159193142
283,-0.37524972867971207
284,-2.4797210850127294
285,5.050099872120175
286,-0.5450725693517042
287,-0.2357822833571761
288,-2.365804896438519
289,-4.881271808539843
290,-2.2392919625403755
291,-0.19220146558238815
292,0.884022467140481
293,1.8249735316636928
294,-3.5147597433318705
295,-1.0535450802018744
297,1.281454604353042
298,1.2356073414651807
299,-2.591143100893016
300,0.31365426594502993
301,-4.103838157103576
302,12.768390854077674
303,0.7357997650977641
304,1.2544030776634423
305,-0.4807684837925146
306,0.8521920264243594
307,-1.4220260981127846
308,0.036485260271429246
309,0.1733542110522899
310,-0.55367473828469
311,1.2921677198652082
312,-4.289421237648259
313,16.939528125537205
315,10.135408518227374
316,12.53144509018795
317,1.7208558159007958
318,14.393390688423427
319,-4.541479738114124
320,0.68093473382485
321,-3.311873923191278
322,-5.257753247547239
323,-6.972996056388645
324,-1.311768295129135
325,-2.727763753519398
326,-2.846847252501293
327,-1.3026132271423676
328,-4.1567044616324
329,-1.3879044217264458
330,0.3106118707216234
331,-1.034988362550494
332,1.614502413757203
333,1.7588303859676833
334,-1.0518204719274902
335,-1.2062847110154606
336,-0.34524599042842746
337,0.018201159968936294
338,-4.311359066091118
339,-2.868687271349782
340,1.5785280539210373
341,-0.48203491489084627
342,-3.278083184222561
343,-2.760684625951613
344,0.43631387992182663
345,-1.5481315995110763
346,1.4039391169433568
347,0.8839438352911076
348,0.3732360479738416
349,-0.11080249169406498
350,0.34143974767593877
351,-1.7347331241213702
352,-1.8006389249429504
353,-1.128021517388895
354,-2.378455641308626
355,-2.8815689424460507
356,-0.8292237123878171
357,9.856790363608914
358,-4.077893641201933
359,0.5040454372004171
360,0.4755510480334382
361,0.575890992683423
362,-1.7947258386007792
363,-1.386173582354081
364,-0.8812788531908061
365,-0.3949393769320277
366,-0.9844022643709334
367,1.5881032385527565
368,-0.9790490639137437
369,-1.1331196502553906
370,-0.08501607133313954
371,-0.4864293395536662
372,-0.9047132911301771
373,-0.43969334106283464
374,-0.8959785204500778
375,-1.5871100597933054
376,-0.2343461687433765
377,-0.11915219968050081
378,1.7770481792932828
379,0.22318136190004217
380,-1.5278619537312754
381,0.5669503151251237
382,-1.4019607095356998
383,-2.001183743357758
384,-1.5596777773749495
385,-0.03276706802094585
386,-2.232013233244144
387,-0.5165215225620569
388,-1.3167728231595432
389,-0.024497038320440263
390,0.45426121992850377
391,-2.3158651934417716
392,-0.1094990339597634
393,-0.3372920085231118
394,-0.1773010892961668
395,-1.2498710541462654
396,-1.558796273713718
397,0.05286732005542212
398,-0.7929765024989857
399,-1.6506546614223567
400,-0.38601034109656884
401,-1.367753784067486
402,1.0993249256476822
403,-3.485591452662667
404,-0.29947158519375816
405,-5.099951990995236
406,-0.7062777842918635
407,-0.8782389245385956
408,3.6157621616457116
409,-1.042995248402321
410,-0.6413675780147488
411,-4.226713723885491
412,-2.782568091617574
413,-1.5838545132917157
414,-1.1533638732398248
415,-1.6680316036687632
416,0.2472606510755632
417,-3.0112674538708566
418,-0.8050014519034365
419,1.083367808246681
420,-0.5398837600210873
421,0.46957473661646787
422,-1.2439226347820345
423,7.810321795356328
424,-0.3039116326148124
425,1.04959104361437
426,-0.3245572026713077
427,9.54161269233692
428,3.8601978140014745
429,3.1613530505934673
430,3.2709403401084627
431,-0.8337810751978874
432,5.756575536305654
433,-0.9500637211986233
434,1.480756129048557
435,2.3614206362796217
436,0.4180826711321382
440,-0.6769027657917308
441,-2.1646148687036013
443,1.3218442638943144
444,-1.3198748434284155
445,-0.38206129127671806
447,0.5896866274390257
448,-0.36048344777197816
449,-0.9802191306787564
450,-2.374480968491847
451,-0.48477511966342945
452,-1.2003138963208309
453,-0.13841983445935482
454,0.022580050126357366
455,-0.49450477482332605
456,-0.9272747574942771
457,-0.12873803463336436
458,-2.2256811646963666
459,-0.22298625777900893
460,-0.46648421072542817
461,-0.040915087873161726
462,1.8233922844188677
463,1.1591858424835086
464,0.46542043583271614
465,1.3493841941813076
466,0.4222439314809939
467,-0.34145414604097196
468,1.4383527772986853
469,0.6145799935556712
470,0.5022829403763811
471,1.1863609382586886
472,-4.1108954064095045
473,-1.6977576806376269
474,6.781093839957295
475,2.7055581908974977
476,-2.1553833163216822
477,-1.6302401956580528
478,2.4814868511239094
479,5.178440818958549
480,6.652904114138736
481,2.262584186801266
482,0.240897575638527
483,9.417123450254296
484,4.86632536975115
485,2.249236321030483
486,2.083917485414655
487,1.5077082802361983
488,2.5940423687664795
489,0.2687413577108649
490,1.8545906491967117
491,2.4244453635425143
492,-0.1916527280065178
493,1.0470017196655923
494,2.1305086205062187
495,-0.7136131362423883
496,7.649767869506047
497,0.46175220154218066
498,4.907196574087891
499,0.6159519804091245
500,0.8902425141856467
501,-1.082731673558471
502,0.6455358699136944
503,-0.44455946096021115
504,0.6239220295837618
505,0.8053593015437547
506,3.5439529866763113
507,1.8489661123038195
508,-1.1412695226474234
509,0.4608984154117261
510,3.0787806228527415
511,4.861061146241655
512,2.0060380457960654
513,3.2522839869700597
514,-0.8372914648600082
515,7.449844302528382
516,1.5340479517218422
517,-0.9088135593832439
518,1.254691164899244
519,1.650473113696943
520,3.7637719675190064
521,1.1846142751727902
522,0.9160623453285975
523,2.7425292391978564
524,1.239188355346449
525,3.591718423981037
526,2.1059097146437558
527,3.9568220915015386
528,2.134866039881939
529,1.8244510248775205
530,1.6621898551626053
531,1.93591420843713
532,-0.8693710363143118
533,-0.4080762786427287
534,-0.27321746535861446
535,-0.5750601893514045
536,-0.4553132738051828
537,0.3108483964626523
538,-0.23977767178979195
539,-2.1252612588827766
540,-1.6828920781256966
541,-1.040529472949645
542,-1.2228907005232434
543,0.15038484023116083
544,-0.8294389804411949
545,-0.3951611897711118
546,-5.962677352277347
547,-0.48365967537151244
548,-0.7605321292705071
549,0.41087478012198936
550,-2.5994125170960505
551,-0.16870234929924804
552,-0.9850125055374912
553,-0.5542485862400687
554,-2.824324820323334
555,-0.6756562479803268
556,-0.6293961465440135
557,-0.626061186753314
558,-0.11364506313931634
559,-0.2639257784048546
560,-0.5002412962122803
561,-2.228723597862865
562,-0.9366988049876984
563,-1.0344611577534546
564,-0.6471726887565361
565,-0.48591260550198073
566,-2.486675846382615
567,-0.7494593781975544
568,-0.9815105781343567
569,-2.170895033488069
570,-0.9908899862471381
571,-2.4067404941788597
572,-1.2627399444234786
573,-0.9990324325876614
574,0.19327760823854906
575,-2.6387273185834847
576,-1.7486718642134118
577,-2.7743163151603647
578,-0.7085022470760685
579,-0.3539280698131104
580,-0.31473812766339077
581,-0.1461311762012807
582,0.8298646097537243
583,-1.409772672582408
584,-1.1687970175954816
585,-1.4553878604678272
586,-1.642355343892539
587,-0.6017912400723705
588,3.813755354488685
589,1.3962443770837074
590,-1.0209071152195426
591,1.4403461743462773
593,0.2700211133841091
595,-2.337205243424146
596,-0.18065268372415183
597,-2.9806929759672
601,0.2416811856784447
602,0.5243787249723901
603,11.184683357352435
604,1.7106484798787618
605,-1.032968075913792
606,1.470452956004489
607,2.2600371270573305
608,0.3256570373484592
