movie_id,decaypop_raw,decaypop_normalized
1,4.887800956085817,1.9779999978319678
2,-2.0859242595405454,-0.8528404882257447
3,-0.6165003684876866,-0.2563580468682849
4,-0.19151033005112944,-0.08384207157840216
5,-1.4768340205743318,-0.6055928186065657
6,-0.061604753559130435,-0.031109571526034087
7,3.11351581778069,1.257765396091421
8,3.6058261936855027,1.457608679376345
9,4.352765937629366,1.7608135236199753
10,1.9270423367159295,0.7761408608565207
11,1.3328808623249992,0.5349532165265286
12,9.916171261140168,4.019163622481568
13,-0.973459307822649,-0.4012581950796552
14,1.2312026402595413,0.49367903111292794
15,-0.0639410459659677,-0.03205794143279849
16,-0.584712165827243,-0.24345427904150665
17,-1.5535333360666246,-0.6367273300527547
18,-0.3963167086417207,-0.16697901351267586
19,0.3688595640210404,0.14362857492095105
20,0.6932202737350841,0.2752961415017855
21,-2.112685132844294,-0.863703514979475
22,7.679385279068829,3.111186304633495
23,3.2149622288509527,1.298945482593748
24,0.3378032574535726,0.13102190527735633
25,-2.0377352644912685,-0.8332791556595782
26,-1.4321635624105613,-0.5874597638057549
27,-0.4846723672339108,-0.20284517797734491
28,3.889566548276773,1.5727872472822781
29,-5.544347519432876,-2.256716362211922
30,0.9003200278975954,0.359364032135354
31,0.978202415619271,0.39097878744853154
32,1.028212823242382,0.41127948503072553
33,-1.8383154685476932,-0.7523287862912125
35,-0.16890989080791732,-0.07466788756137017
36,-0.5705045948826895,-0.23768700749082125
38,-4.180313307712251,-1.7030146960989214
39,-1.7697416962013606,-0.7244926721574456
40,-1.047060484435782,-0.43113508069468837
41,-0.8465858978151066,-0.3497565407201219
42,2.071485291789146,0.834774511094251
43,-1.093472569010306,-0.449975112957717
44,-0.16277551539585117,-0.07217776388482464
45,2.114078775958256,0.852064460970394
46,0.25552814562918347,0.097624013856926
47,0.48556237489916076,0.19100168350433058
48,-0.032311995568629376,-0.019218778197671923
49,-2.471992085356674,-1.0095567909036403
50,21.33454104245807,8.654216261106281
51,0.16932116178099546,0.06263005976313038
52,0.324188963416861,0.12549546229938252
53,-0.5696712501755358,-0.23734872832682918
54,-2.6144448009364587,-1.0673825443056402
55,0.7865231852849851,0.3131705416703901
56,8.47517940178345,3.434222580295668
57,0.9427405443660879,0.3765837693268058
58,-1.500382584698611,-0.6151518744411951
59,1.6995471731989482,0.6837938727900648
60,0.728291142505117,0.28953244019806396
61,0.9437583042358618,0.37699690803751745
62,-3.356383706331792,-1.3685574008755814
63,-1.588164524833647,-0.6507851496844088
64,7.272779788815727,2.9461331589943973
65,0.5515700101560925,0.2177961270042771
66,-1.668988407531359,-0.6835939444542947
67,-2.19474114508022,-0.8970124674230567
68,-2.1078300528495655,-0.8617326949963001
69,3.987442273586366,1.6125178872547012
70,-0.027707197267541832,-0.0173495549263507
71,1.4224769290223662,0.5713228991790811
72,-2.171075139335543,-0.8874057385752973
73,-3.151654780884536,-1.2854518994536803
76,-1.1546571691826293,-0.47481174444743507
77,-4.0987769438093995,-1.669916684220718
78,-1.0552769885127895,-0.4344704017284068
79,5.2429820459078895,2.12217846455696
80,-2.2590573088950423,-0.9231202928399442
81,0.4593295676693708,0.18035301432496043
82,-1.106367023356309,-0.45520935180132616
83,2.45436050209709,0.9901948370943254
84,-0.013797410864584105,-0.011703162892767955
85,-1.5403412049275294,-0.6313722554303344
86,3.30127874730631,1.333983900011092
87,4.70381971635165,1.9033165931937208
88,-2.4648302116230876,-1.0066495753919593
89,8.070120004946943,3.269797039516756
90,-1.5317868847356217,-0.627899804884722
91,1.1619578939122992,0.46557054886769456
92,-0.70000464930556,-0.2902548941900984
93,0.008479499729210757,-0.002660308684532802
94,-2.7651042250970637,-1.1285396424609158
95,0.7706665521020604,0.3067338671816667
96,4.94499612955672,2.0012172035093188
97,2.3980320391727568,0.967329454758024
98,11.48834372964428,4.65735473803257
99,0.4228225895878839,0.16553375655651215
100,12.138887972321426,4.921429808844893
101,-1.9406239872577966,-0.7938588276791625
102,-1.4789499378021884,-0.6064517317367163
103,-0.5485088557832469,-0.22875828907445162
105,-3.223876544035169,-1.3147688405116915
106,-1.3620102703404018,-0.5589824760890777
107,0.3323189052877832,0.12879564518383751
108,-0.2870698558063829,-0.12263249792475331
109,-1.8748702979943281,-0.7671674683383046
110,-0.7114668885380346,-0.294907754731185
111,-1.4106930075369477,-0.5787442331367005
112,-0.07470937894812113,-0.03642912498688015
114,2.9991852049917997,1.2113552325889423
115,0.34829682217062563,0.13528155229894212
116,0.7606221706985953,0.3026565568984022
117,3.5803014376748847,1.4472474290434965
118,-1.4702784615005773,-0.6029317240751746
120,-4.212585037633659,-1.7161147418839107
121,-3.3641407511117927,-1.371706213846615
122,-5.040829016659694,-2.0523233700797445
123,-0.6620193961388459,-0.2748355610198528
124,4.848385769613815,1.9620002126123781
125,-2.3153884700838874,-0.9459867704812923
126,0.781852324253961,0.3112745015910156
127,13.398690322798705,5.432820692180901
128,-0.2775353474052965,-0.11876216011219176
129,0.9079034987625958,0.3624423863414215
130,-0.7128079236778191,-0.29545212039652863
131,0.43053933494061986,0.16866621080294186
132,7.181307183059241,2.9090017338616105
133,3.2795024353512057,1.3251442535361493
134,5.440982178304476,2.202552550673386
135,5.118966875357483,2.0718370537866027
136,3.882426731592701,1.5698889853767168
137,3.1557462378296672,1.2749079675466302
138,-0.5529729456766953,-0.230570394658345
139,-2.057967272944235,-0.8414919238533384
140,-0.9115190839794798,-0.3761148336839665
141,-0.7780167918056334,-0.32192232078993993
142,-2.0628572866430885,-0.8434769244560397
143,2.267260394284359,0.9142453920322763
144,3.8468612044255153,1.5554518902661645
145,-3.708516064654171,-1.511498297680108
146,-0.20960502172630022,-0.0911872399343372
147,-0.1322717637433749,-0.059795392557519075
148,-0.6684538149359467,-0.2774474811445903
149,0.10754739836691643,0.03755426955893904
150,0.9070154645407451,0.36208190709245613
151,4.300463575943187,1.739582454370802
152,0.3357849324158101,0.1302026076918823
153,1.7944636212114218,0.7223232549378483
154,-1.9852054333120612,-0.8119557498427459
155,-1.175008824451114,-0.4830730808079819
156,2.3396459636481417,0.9436288268573506
157,-0.09517893706528972,-0.04473832158670453
158,-1.4771975774091215,-0.6057403970348926
159,-2.381468062685742,-0.9728104235871493
160,-0.564179999741712,-0.23511966802311685
161,-2.002111458349229,-0.8188184033964423
162,-0.2666951881402505,-0.11436182015413827
163,-1.0081059643396084,-0.4153222935266335
164,-0.15415225409735567,-0.06867732811328942
165,1.1999701037132056,0.481000824529805
166,0.8408081387961485,0.335206403341398
167,-1.7566574554504437,-0.7191813934216523
168,6.7448278595409565,2.7318219193237554
169,3.0078452422485062,1.2148705968052038
170,2.3825711782917134,0.9610534359046725
171,1.643072992056344,0.6608693391366289
172,7.58339446178819,3.072220804352682
173,5.222791525491935,2.1139825375795125
174,10.566709190748014,4.283236130633103
175,2.4554221203874653,0.9906257792298716
176,3.3166545928716014,1.3402254086435323
177,2.6692702061978726,1.0774330164610666
178,3.916280091469018,1.583631061349573
179,4.591980571389817,1.8579177898719872
180,2.2830019600493414,0.9206353572665817
181,7.853053481033808,3.1816833434559735
182,0.9831734779101854,0.3929966880621523
183,7.020617910579172,2.843773224829959
184,-1.5333867778109436,-0.6285492486111303
185,6.674062578848604,2.7030962073983313
186,0.235208578245867,0.08937570291416345
187,4.943858814651098,2.0007555338878924
188,-1.4973858819513013,-0.6139354245239033
189,1.432251471549584,0.5752906739139874
190,3.3884157046572247,1.369355357743342
191,7.214350404133249,2.922414950630814
192,2.3467365906049062,0.946507121203644
193,3.688862483291557,1.4913155552799315
194,4.090477276630084,1.6543428300332987
195,4.2584906789306585,1.7225444191017962
196,3.199549649869872,1.2926890627858039
197,3.441340560686041,1.3908391157826516
198,2.313815141766156,0.9331433353717067
199,4.389453884797884,1.7757062420715526
200,2.2719006547988387,0.9161290104606035
201,0.6005000741577055,0.23765828128744096
202,0.7855190026449737,0.3127629143571758
203,1.5301708981104734,0.6150390535115944
204,0.8220954723871385,0.32761038083766936
205,3.063305501279134,1.2373835496068648
206,0.52707585210309,0.20785322674015935
207,-0.1966953162079413,-0.08594681019062371
208,1.5989656371603034,0.6429648645392005
209,2.698045348586027,1.0891136943693296
210,1.3453440686920248,0.5400123991124458
211,1.239372286980968,0.4969953313657658
212,-0.6707724233814446,-0.2783886726105407
213,3.244173731377508,1.310803291935799
214,-2.9683673624480074,-1.211050137317642
215,1.1732768761255779,0.4701652571648494
216,3.179064974601661,1.284373729689074
217,-2.551795890550145,-1.041951506166715
218,-2.955736577498012,-1.205922929648631
219,-1.4511256405687338,-0.5951570298852479
220,-0.04407594514418443,-0.023994111854323832
221,0.9619886938976446,0.38439716020339626
222,2.2197288664825443,0.8949509447884915
223,3.576775299503681,1.4458160656923695
224,-0.20286444023235473,-0.088451039352491
225,-2.9131111586160907,-1.1886200165318752
226,-3.2602103838647123,-1.3295178163636414
227,-1.4092446716911757,-0.5781563109541011
228,0.12975129438794042,0.04656748500133799
229,-3.2168096053929114,-1.3119001619500295
230,0.47777874975342965,0.18784208077988435
231,-6.025203768357063,-2.4519100779577427
232,-1.9504280620247325,-0.7978385904200846
233,-1.0167600707546822,-0.41883525023957485
234,1.741109365423594,0.7006651908877729
235,-4.240708235223808,-1.7275307761946985
236,0.6217752249613057,0.24629449168857093
237,1.042006639621364,0.4168788014155139
238,2.4680126883317977,0.9957366616316347
239,-1.3293020654975782,-0.5457052522764934
240,-1.3858557943197645,-0.5686620766762621
241,-1.1032504363596858,-0.4539442373358762
242,2.5593470309486377,1.0328119616833007
243,-3.4984375527590195,-1.4262212415392979
244,-0.4421883135187204,-0.1855996491458781
245,-4.895969201143992,-1.99352050390919
246,2.578115399210265,1.0404305952097843
248,1.2481578227606487,0.5005616391292407
249,-3.001382658052978,-1.2244520183163787
250,-1.0426996180988075,-0.42936487659296496
251,1.861518328066372,0.7495427356424198
252,-3.524717320561565,-1.4368889733984402
253,0.11716842488490706,0.04145972762366672
254,-1.9904036763088395,-0.814065869796809
255,-3.7803936540491896,-1.5406755284725855
256,0.05425358018446628,0.015920738913162355
257,1.1119045418969817,0.4452524188917155
258,4.040276067205535,1.6339646803795616
259,-6.744134518060157,-2.7437452463941217
260,-4.112862197520096,-1.6756343036031522
261,-1.161027039586189,-0.47739746247786913
262,1.5872655067454624,0.638215436959767
263,-0.5309975485115264,-0.22164993363229774
264,-2.4499044122248788,-1.0005907537554903
265,3.8187379105621417,1.5440358168752393
266,-0.5121527832859346,-0.21400028832775927
268,3.5849088446662014,1.4491177112590243
269,1.532459742346981,0.6159681628083683
270,1.1583005045263217,0.46408590678229905
271,-5.046720964770479,-2.0547150853736578
272,15.210606714621466,6.168330928206566
273,-1.249168101716664,-0.5131765159174828
274,-0.32739731573055686,-0.13900260181089674
275,3.034604683850005,1.225733042388818
276,1.0289283102082263,0.41156992226585204
277,-0.0009764472336948275,-0.006498756095197424
278,0.27849265048391614,0.10694598282974668
279,-0.5928718932758915,-0.2467665527693375
280,-0.7981893499084463,-0.33011095633537774
281,-4.093763366624398,-1.6678815255592505
282,0.9847172422210768,0.3936233474697255
283,0.017519493430103512,0.0010092910445834828
284,-2.3223569677172073,-0.948815488937706
285,4.994384953005323,2.0212655817654306
286,-0.9228756224732944,-0.38072478718166475
287,0.009869451942016345,-0.0020960861383276814
288,-2.2933825122898055,-0.9370539039957624
289,-4.187983079043646,-1.706128082206402
290,-2.2662821727308393,-0.9260530778895759
291,-0.4978648763537256,-0.2082004060332733
292,1.4654170251003904,0.5887535490390011
293,1.2997167820849944,0.5214909394617676
294,-4.778238612477554,-1.9457301900468698
295,-0.6026603532829504,-0.25073997701927053
297,1.5521141122929336,0.6239464505169644
298,1.4115700260559234,0.5668954659865996
299,-2.2944994018279896,-0.9375072823588876
300,0.08821692079947159,0.029707459307491774
301,-3.527636576942379,-1.4380739855542781
302,12.87279259805195,5.219343314637708
303,0.8464387415424524,0.3374920308535673
304,1.1337911829438765,0.4541368511949171
305,-1.1662903455713498,-0.47953399341543984
306,1.061003304873662,0.4245901074153246
307,-1.1814663550312072,-0.48569438268622656
308,0.09853338775776956,0.033895217132131485
309,0.6064031112567869,0.24005449792834563
310,-0.3732485390610174,-0.1576149639739912
311,1.2041174800034824,0.48268436673291965
312,-5.1935661898107215,-2.1143238877532964
313,17.04410544648668,6.912602071794109
315,10.689202154241611,4.332959632720319
316,12.005124781489032,4.86713138950022
317,1.1073060354527662,0.44338574967043426
318,14.612763097181812,5.925648593550315
319,-3.757397767230708,-1.5313408206362786
320,0.6160047638447408,0.24395209154418462
321,-4.814458375806495,-1.960432858886939
322,-4.9875178296375315,-2.0306827889103047
323,-6.948786655011031,-2.8268195771034264
324,-1.192512292089616,-0.49017825391208475
325,-3.1672508071930516,-1.2917827859355335
326,-3.2627647398244917,-1.3305547046899182
327,-1.0939302688259298,-0.4501609067950804
328,-3.430794786987751,-1.3987630503984778
329,-1.3939040173795152,-0.5719290874881183
330,0.2828617790359149,0.10871954080792376
331,-0.34013651710706894,-0.1441738189009916
332,1.611186973659186,0.6479258650210161
333,2.176165068257291,0.8772671158549736
334,-0.5658017996415421,-0.23577800437488994
335,-0.9908075980341892,-0.4083003770951815
336,-0.5114035111776737,-0.21369613670813623
337,0.08159705427270457,0.02702026048665507
338,-3.7512836596653485,-1.5288589242757296
339,-3.455852949765691,-1.4089348967940123
340,2.520820355714406,1.0171728493474896
341,-0.7075905106323498,-0.2933342187550207
342,-3.465359632640934,-1.4127939394059934
343,-1.916473800253596,-0.7840555553959119
344,0.8987250770276078,0.35871659459567057
